num_incident,accident_type
2016S006558,frontal
2016S006559,collision
2016S006560,collision
2016S006561,collision
2016S006562,run_over
2016S006563,fall--motorcycle
2016S006564,run_over
2016S006565,run_over
2016S006566,collision
2016S006567,collision
2016S006568,run_over
2016S006569,collision
2016S006570,run_over
2016S006571,collision
2016S006572,collision
2016S006573,crash
2016S006574,frontal
2016S006575,collision
2016S006576,collision
2016S006577,frontal
2016S006578,crash
2016S006579,frontal
2016S006580,collision
2016S006581,fall--motorcycle
2016S006582,collision
2016S006583,run_over
2016S006584,collision
2016S006585,run_over
2016S006586,fall--motorcycle
2016S006587,collision
2016S006588,Other_types
2016S006589,collision
2016S006590,crash
2016S006591,crash
2016S006592,collision
2016S006593,Other_types
2016S006594,fall--motorcycle
2016S006595,fall--motorcycle
2016S006596,collision
2016S006597,run_over
2016S006598,crash
2016S006599,collision
2016S006600,run_over
2016S006601,frontal
2016S006602,crash
2016S006603,collision
2016S006604,fall--motorcycle
2016S006605,collision
2016S006606,fall_inside_vehicle
2016S006607,collision
2016S006608,frontal
2016S006609,fall--motorcycle
2016S006610,collision
2016S006611,collision
2016S006612,frontal
2016S006613,run_over
2016S006614,frontal
2016S006615,collision
2016S006616,collision
2016S006617,frontal
2016S006618,frontal
2016S006619,frontal
2016S006620,frontal
2016S006621,collision
2016S006622,frontal
2016S006623,collision
2016S006624,collision
2016S006625,collision
2016S006626,collision
2016S006627,run_over
2016S006628,run_over
2016S006629,frontal
2016S006630,collision
2016S006631,run_over
2016S006632,collision
2016S006633,collision
2016S006634,collision
2016S006635,collision
2016S006636,frontal
2016S006637,collision
2016S006638,collision
2016S006639,collision
2016S006640,collision
2016S006641,frontal
2016S006642,frontal
2016S006643,fall--motorcycle
2016S006644,collision
2016S006645,frontal
2016S006646,collision
2016S006647,collision
2016S006648,crash
2016S006649,run_over
2016S006650,collision
2016S006651,collision
2016S006652,run_over
2016S006653,collision
2016S006654,collision
2016S006655,collision
2016S006656,collision
2016S006657,collision
2016S006658,frontal
2016S006659,collision
2016S006660,collision
2016S006661,Other_types
2016S006662,frontal
2016S006663,collision
2016S006664,collision
2016S006665,collision
2016S006666,collision
2016S006667,collision
2016S006668,crash
2016S006669,collision
2016S006670,collision
2016S006671,frontal
2016S006672,collision
2016S006673,collision
2016S006674,frontal
2016S006675,collision
2016S006676,collision
2016S006677,fall--motorcycle
2016S006678,collision
2016S006679,collision
2016S006680,fall--motorcycle
2016S006681,collision
2016S006682,collision
2016S006683,collision
2016S006684,collision
2016S006685,crash
2016S006686,frontal
2016S006687,collision
2016S006688,collision
2016S006689,frontal
2016S006690,collision
2016S006691,collision
2016S006692,frontal
2016S006693,collision
2016S006694,collision
2016S006695,fall--motorcycle
2016S006696,collision
2016S006697,frontal
2016S006698,collision
2016S006699,frontal
2016S006700,misc_type
2016S006701,frontal
2016S006702,frontal
2016S006703,crash
2016S006704,collision
2016S006705,collision
2016S006706,fall--motorcycle
2016S006707,collision
2016S006708,frontal
2016S006709,collision
2016S006710,collision
2016S006711,frontal
2016S006712,collision
2016S006713,collision
2016S006714,fall_inside_vehicle
2016S006715,collision
2016S006716,frontal
2016S006717,frontal
2016S006718,crash
2016S006719,run_over
2016S006720,collision
2016S006721,crash
2016S006722,collision
2016S006723,collision
2016S006724,frontal
2016S006725,collision
2016S006726,collision
2016S006727,collision
2016S006728,collision
2016S006729,collision
2016S006730,collision
2016S006731,collision
2016S006732,run_over
2016S006733,collision
2016S006734,collision
2016S006735,collision
2016S006736,collision
2016S006737,frontal
2016S006738,collision
2016S006739,collision
2016S006740,fall--motorcycle
2016S006741,collision
2016S006742,collision
2016S006743,collision
2016S006744,collision
2016S006745,fall--motorcycle
2016S006746,run_over
2016S006747,collision
2016S006748,collision
2016S006749,fall_inside_vehicle
2016S006750,frontal
2016S006751,fall--motorcycle
2016S006752,frontal
2016S006753,collision
2016S006754,collision
2016S006755,run_over
2016S006756,crash
2016S006757,run_over
2016S006758,collision
2016S006759,collision
2016S006760,collision
2016S006761,collision
2016S006762,fall--motorcycle
2016S006763,run_over
2016S006764,collision
2016S006765,run_over
2016S006766,collision
2016S006767,frontal
2016S006768,fall_inside_vehicle
2016S006769,collision
2016S006770,collision
2016S006771,frontal
2016S006772,collision
2016S006773,collision
2016S006774,collision
2016S006775,collision
2016S006776,collision
2016S006777,run_over
2016S006778,collision
2016S006779,collision
2016S006780,collision
2016S006781,collision
2016S006782,frontal
2016S006783,frontal
2016S006784,fall--motorcycle
2016S006785,collision
2016S006786,collision
2016S006787,collision
2016S006788,collision
2016S006789,fall_inside_vehicle
2016S006790,collision
2016S006791,collision
2016S006792,collision
2016S006793,Other_types
2016S006794,frontal
2016S006795,run_over
2016S006796,run_over
2016S006797,collision
2016S006798,collision
2016S006799,collision
2016S006800,frontal
2016S006801,frontal
2016S006802,collision
2016S006803,collision
2016S006804,collision
2016S006805,frontal
2016S006806,frontal
2016S006807,collision
2016S006808,frontal
2016S006809,collision
2016S006810,collision
2016S006811,collision
2016S006812,crash
2016S006813,collision
2016S006814,collision
2016S006815,frontal
2016S006816,collision
2016S006817,frontal
2016S006818,collision
2016S006819,frontal
2016S006820,collision
2016S006821,frontal
2016S006822,collision
2016S006823,frontal
2016S006824,collision
2016S006825,collision
2016S006826,collision
2016S006827,frontal
2016S006828,frontal
2016S006829,run_over
2016S006830,collision
2016S006831,fall_inside_vehicle
2016S006832,collision
2016S006833,frontal
2016S006834,collision
2016S006835,fall--motorcycle
2016S006836,collision
2016S006837,collision
2016S006838,collision
2016S006839,collision
2016S006840,fall--motorcycle
2016S006841,run_over
2016S006842,run_over
2016S006843,fall_inside_vehicle
2016S006844,frontal
2016S006845,fall_inside_vehicle
2016S006846,frontal
2016S006847,collision
2016S006848,collision
2016S006849,fall--motorcycle
2016S006850,frontal
2016S006851,fall--motorcycle
2016S006852,frontal
2016S006853,run_over
2016S006854,frontal
2016S006855,collision
2016S006856,collision
2016S006857,collision
2016S006858,collision
2016S006859,fall--motorcycle
2016S006860,collision
2016S006861,collision
2016S006862,collision
2016S006863,collision
2016S006864,frontal
2016S006865,fall_inside_vehicle
2016S006866,collision
2016S006867,collision
2016S006868,frontal
2016S006869,collision
2016S006870,collision
2016S006871,collision
2016S006872,crash
2016S006873,run_over
2016S006874,frontal
2016S006875,crash
2016S006876,frontal
2016S006877,run_over
2016S006878,collision
2016S006879,collision
2016S006880,collision
2016S006881,collision
2016S006882,frontal
2016S006883,fall_inside_vehicle
2016S006884,Other_types
2016S006885,collision
2016S006886,run_over
2016S006887,collision
2016S006888,frontal
2016S006889,run_over
2016S006890,crash
2016S006891,run_over
2016S006892,collision
2016S006893,collision
2016S006894,run_over
2016S006895,run_over
2016S006896,fall--motorcycle
2016S006897,fall--motorcycle
2016S006898,collision
2016S006899,run_over
2016S006900,collision
2016S006901,run_over
2016S006902,collision
2016S006903,frontal
2016S006904,crash
2016S006905,frontal
2016S006906,frontal
2016S006907,frontal
2016S006908,collision
2016S006909,collision
2016S006910,frontal
2016S006911,collision
2016S006912,frontal
2016S006913,collision
2016S006914,collision
2016S006915,frontal
2016S006916,collision
2016S006917,crash
2016S006918,fall--motorcycle
2016S006919,collision
2016S006920,collision
2016S006921,run_over
2016S006922,fall--motorcycle
2016S006923,frontal
2016S006924,collision
2016S006925,collision
2016S006926,collision
2016S006927,frontal
2016S006928,collision
2016S006929,collision
2016S006930,run_over
2016S006931,frontal
2016S006932,frontal
2016S006933,run_over
2016S006934,run_over
2016S006935,collision
2016S006936,collision
2016S006937,fall--motorcycle
2016S006938,run_over
2016S006939,collision
2016S006940,collision
2016S006941,fall_inside_vehicle
2016S006942,collision
2016S006943,collision
2016S006944,run_over
2016S006945,collision
2016S006946,collision
2016S006947,collision
2016S006948,collision
2016S006949,collision
2016S006950,collision
2016S006951,collision
2016S006952,collision
2016S006953,run_over
2016S006954,fall--motorcycle
2016S006955,collision
2016S006956,collision
2016S006957,collision
2016S006958,fall--motorcycle
2016S006959,frontal
2016S006960,collision
2016S006961,run_over
2016S006962,run_over
2016S006963,frontal
2016S006964,frontal
2016S006965,fall--motorcycle
2016S006966,frontal
2016S006967,overturning
2016S006968,collision
2016S006969,crash
2016S006970,collision
2016S006971,frontal
2016S006972,misc_type
2016S006973,collision
2016S006974,frontal
2016S006975,collision
2016S006976,collision
2016S006977,crash
2016S006978,frontal
2016S006979,frontal
2016S006980,collision
2016S006981,collision
2016S006982,crash
2016S006983,collision
2016S006984,collision
2016S006985,collision
2016S006986,collision
2016S006987,frontal
2016S006988,fall--motorcycle
2016S006989,fall--motorcycle
2016S006990,run_over
2016S006991,frontal
2016S006992,frontal
2016S006993,frontal
2016S006994,frontal
2016S006995,crash
2016S006996,crash
2016S006997,frontal
2016S006998,frontal
2016S006999,run_over
2016S007000,collision
2016S007001,fall_inside_vehicle
2016S007002,fall_inside_vehicle
2016S007003,frontal
2016S007004,frontal
2016S007005,collision
2016S007006,collision
2016S007007,run_over
2016S007008,frontal
2016S007009,crash
2016S007010,run_over
2016S007011,collision
2016S007012,run_over
2016S007013,collision
2016S007014,collision
2016S007015,collision
2016S007016,collision
2016S007017,frontal
2016S007018,collision
2016S007019,collision
2016S007020,run_over
2016S007021,collision
2016S007022,collision
2016S007023,frontal
2016S007024,misc_type
2016S007025,collision
2016S007026,fall--motorcycle
2016S007027,collision
2016S007028,fall--motorcycle
2016S007029,collision
2016S007030,frontal
2016S007031,fall--motorcycle
2016S007032,misc_type
2016S007033,crash
2016S007034,collision
2016S007035,collision
2016S007036,collision
2016S007037,collision
2016S007038,collision
2016S007039,run_over
2016S007040,run_over
2016S007041,run_over
2016S007042,collision
2016S007043,fall--motorcycle
2016S007044,frontal
2016S007045,frontal
2016S007046,run_over
2016S007047,collision
2016S007048,frontal
2016S007049,run_over
2016S007050,collision
2016S007051,collision
2016S007052,collision
2016S007053,collision
2016S007054,run_over
2016S007055,run_over
2016S007056,collision
2016S007057,collision
2016S007058,fall--motorcycle
2016S007059,frontal
2016S007060,run_over
2016S007061,frontal
2016S007062,run_over
2016S007063,frontal
2016S007064,frontal
2016S007065,frontal
2016S007066,frontal
2016S007067,collision
2016S007068,frontal
2016S007069,collision
2016S007070,collision
2016S007071,collision
2016S007072,frontal
2016S007073,collision
2016S007074,collision
2016S007075,collision
2016S007076,collision
2016S007077,collision
2016S007078,fall--motorcycle
2016S007079,collision
2016S007080,collision
2016S007081,frontal
2016S007082,crash
2016S007083,frontal
2016S007084,frontal
2016S007085,collision
2016S007086,run_over
2016S007087,frontal
2016S007088,frontal
2016S007089,collision
2016S007090,collision
2016S007091,collision
2016S007092,frontal
2016S007093,misc_type
2016S007094,frontal
2016S007095,collision
2016S007096,run_over
2016S007097,frontal
2016S007098,fall--motorcycle
2016S007099,collision
2016S007100,collision
2016S007101,collision
2016S007102,collision
2016S007103,crash
2016S007104,collision
2016S007105,collision
2016S007106,fall--motorcycle
2016S007107,crash
2016S007108,fall--motorcycle
2016S007109,frontal
2016S007110,frontal
2016S007111,fall--motorcycle
2016S007112,run_over
2016S007113,collision
2016S007114,collision
2016S007115,frontal
2016S007116,collision
2016S007117,frontal
2016S007118,fall--motorcycle
2016S007119,collision
2016S007120,collision
2016S007121,collision
2016S007122,collision
2016S007123,misc_type
2016S007124,fall--motorcycle
2016S007125,run_over
2016S007126,run_over
2016S007127,collision
2016S007128,collision
2016S007129,frontal
2016S007130,misc_type
2016S007131,frontal
2016S007132,frontal
2016S007133,collision
2016S007134,collision
2016S007135,fall--motorcycle
2016S007136,run_over
2016S007137,run_over
2016S007138,collision
2016S007139,collision
2016S007140,frontal
2016S007141,crash
2016S007142,collision
2016S007143,frontal
2016S007144,run_over
2016S007145,frontal
2016S007146,run_over
2016S007147,collision
2016S007148,collision
2016S007149,fall_inside_vehicle
2016S007150,frontal
2016S007151,crash
2016S007152,collision
2016S007153,fall_inside_vehicle
2016S007154,fall--motorcycle
2016S007155,collision
2016S007156,run_over
2016S007157,frontal
2016S007158,crash
2016S007159,collision
2016S007160,fall_inside_vehicle
2016S007161,run_over
2016S007162,crash
2016S007163,collision
2016S007164,collision
2016S007165,collision
2016S007166,collision
2016S007167,collision
2016S007168,collision
2016S007169,collision
2016S007170,frontal
2016S007171,crash
2016S007172,fall--motorcycle
2016S007173,collision
2016S007174,frontal
2016S007175,collision
2016S007176,collision
2016S007177,frontal
2016S007178,frontal
2016S007179,run_over
2016S007180,run_over
2016S007181,run_over
2016S007182,fall--motorcycle
2016S007183,collision
2016S007184,crash
2016S007185,collision
2016S007186,collision
2016S007187,collision
2016S007188,misc_type
2016S007189,collision
2016S007190,collision
2016S007191,misc_type
2016S007192,frontal
2016S007193,collision
2016S007194,misc_type
2016S007195,frontal
2016S007196,run_over
2016S007197,collision
2016S007198,collision
2016S007199,run_over
2016S007200,frontal
2016S007201,fall_inside_vehicle
2016S007202,run_over
2016S007203,collision
2016S007204,run_over
2016S007205,collision
2016S007206,fall_inside_vehicle
2016S007207,collision
2016S007208,collision
2016S007209,collision
2016S007210,collision
